latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-38.49718,-68.32593,308.41,0.54,0.42,2026-02-16,0514,N,VIIRS,n,2.0NRT,288.32,1.32,N
-38.28531,-68.74977,311.14,0.57,0.43,2026-02-16,0514,N,VIIRS,n,2.0NRT,289.39,1.33,N
-37.41013,-69.17119,319.48,0.41,0.45,2026-02-16,0514,N,VIIRS,n,2.0NRT,290.53,1.16,N
-38.27514,-68.69872,312.71,0.56,0.43,2026-02-16,0514,N,VIIRS,n,2.0NRT,289.85,1.82,N
-37.71281,-69.13955,318.33,0.4,0.44,2026-02-16,0514,N,VIIRS,n,2.0NRT,289.55,2.09,N
-37.42751,-69.17194,340.37,0.41,0.45,2026-02-16,0514,N,VIIRS,n,2.0NRT,290.79,3.85,N
-37.52829,-69.09431,305.45,0.4,0.45,2026-02-16,0514,N,VIIRS,n,2.0NRT,289.24,0.97,N
-37.52927,-69.08981,309.25,0.4,0.45,2026-02-16,0514,N,VIIRS,n,2.0NRT,289.4,0.97,N
-37.71383,-69.13494,323.71,0.4,0.44,2026-02-16,0514,N,VIIRS,n,2.0NRT,289.65,1.77,N
-38.01344,-68.59414,302.07,0.56,0.43,2026-02-16,0514,N,VIIRS,n,2.0NRT,291.22,0.54,N
-37.08583,-69.478,323.67,0.43,0.46,2026-02-16,0514,N,VIIRS,n,2.0NRT,290.22,1.74,N
-38.53334,-69.09599,319.61,0.39,0.44,2026-02-16,0514,N,VIIRS,n,2.0NRT,287.39,1.48,N
-38.69864,-68.70096,326.74,0.55,0.43,2026-02-16,0514,N,VIIRS,n,2.0NRT,288.72,2,N
-38.74486,-68.83806,329.65,0.56,0.43,2026-02-16,0514,N,VIIRS,n,2.0NRT,289.26,3.56,N
-38.74209,-68.83841,313.83,0.56,0.43,2026-02-16,0514,N,VIIRS,n,2.0NRT,287.39,1.64,N
-38.69712,-68.70525,349.81,0.57,0.69,2026-02-16,1732,N,VIIRS,n,2.0NRT,314.86,5.17,D
-38.49942,-60.97631,353.05,0.44,0.46,2026-02-16,1732,N,VIIRS,n,2.0NRT,304.32,5.48,D
-38.74372,-68.83786,348.67,0.58,0.7,2026-02-16,1732,N,VIIRS,n,2.0NRT,314.98,3.16,D
-38.70107,-68.70408,349.61,0.57,0.69,2026-02-16,1732,N,VIIRS,n,2.0NRT,314.93,3.64,D
-39.49051,-65.53436,367,0.4,0.6,2026-02-16,1732,N,VIIRS,h,2.0NRT,310.3,44.96,D
-39.48488,-65.5348,367,0.4,0.6,2026-02-16,1732,N,VIIRS,h,2.0NRT,301.92,18.55,D
-39.4601,-65.73072,338.7,0.4,0.6,2026-02-16,1732,N,VIIRS,n,2.0NRT,308.07,6.43,D
-33.33543,-66.32202,343.69,0.39,0.59,2026-02-16,1734,N,VIIRS,n,2.0NRT,303.25,3.36,D
-34.67019,-59.47815,332.02,0.51,0.41,2026-02-16,1734,N,VIIRS,n,2.0NRT,304.43,3.08,D
-37.71301,-69.13956,345.8,0.6,0.71,2026-02-16,1734,N,VIIRS,n,2.0NRT,315.44,5.1,D
-25.6806,-58.57581,348.16,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,303.73,7.13,D
-25.66645,-58.5008,337.34,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,303.23,4.08,D
-25.66702,-58.50477,333.64,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,301.49,3.07,D
-25.66307,-58.50139,335.93,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,301.98,4.33,D
-25.67269,-58.56902,337.42,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,302.54,4.42,D
-25.48728,-58.03251,349.46,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,307.44,5.54,D
-25.48393,-58.0331,343.95,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,308.22,5.54,D
-25.6515,-59.21527,334.25,0.41,0.37,2026-02-16,1736,N,VIIRS,l,2.0NRT,308.38,5.67,D
-25.65207,-59.21941,336.39,0.41,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,309.91,7.3,D
-25.39363,-57.6408,334.79,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,301.67,3.55,D
-25.57994,-59.14252,337.63,0.41,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,303.27,6.17,D
-25.32646,-58.03246,341.02,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,306.36,4.54,D
-25.2982,-57.93424,339.12,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,303.03,2.97,D
-25.29543,-57.93869,333.79,0.39,0.36,2026-02-16,1736,N,VIIRS,l,2.0NRT,304.94,2.97,D
-25.27589,-58.15698,333.48,0.39,0.36,2026-02-16,1736,N,VIIRS,l,2.0NRT,304.32,2.97,D
-25.10522,-58.23072,334.75,0.39,0.36,2026-02-16,1736,N,VIIRS,l,2.0NRT,308.69,2.65,D
-25.10186,-58.23132,333.6,0.39,0.36,2026-02-16,1736,N,VIIRS,l,2.0NRT,303.77,2.65,D
-25.1002,-58.24357,336.32,0.39,0.36,2026-02-16,1736,N,VIIRS,l,2.0NRT,310.99,3.41,D
-24.82412,-58.79286,332.12,0.4,0.37,2026-02-16,1736,N,VIIRS,l,2.0NRT,306.98,3.04,D
-24.8213,-58.79741,335.33,0.4,0.37,2026-02-16,1736,N,VIIRS,l,2.0NRT,306.66,3.04,D
-24.61049,-61.26266,341.03,0.48,0.4,2026-02-16,1736,N,VIIRS,n,2.0NRT,302.42,5.03,D
-25.80882,-59.08844,332.63,0.41,0.37,2026-02-16,1736,N,VIIRS,l,2.0NRT,307.45,6.8,D
-28.57283,-56.66516,337.51,0.38,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,298.45,3.13,D
-28.46663,-59.19005,348.02,0.43,0.38,2026-02-16,1736,N,VIIRS,n,2.0NRT,299.18,10.18,D
-27.70902,-57.13864,335.3,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,297.79,3.31,D
-27.70961,-57.14257,339.76,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,298.92,3.31,D
-27.70293,-57.14383,331.79,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,297.73,1.66,D
-27.70017,-57.14838,336.97,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,299.01,2.34,D
-27.58852,-57.07964,335.08,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,299.84,27.63,D
-27.58577,-57.08419,346.15,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,304.96,27.63,D
-27.58478,-57.10051,340.63,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,298.01,13.18,D
-27.50861,-57.92854,339.36,0.39,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,301.21,4.85,D
-28.42502,-66.43713,347.8,0.35,0.57,2026-02-16,1736,N,VIIRS,n,2.0NRT,305.47,4.08,D
-27.40866,-58.47488,349.04,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,305.22,17.65,D
-27.40524,-58.47548,367,0.4,0.37,2026-02-16,1736,N,VIIRS,h,2.0NRT,304.7,10.62,D
-27.34626,-58.82941,333.81,0.41,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,298.92,3.39,D
-27.34281,-58.83,339.85,0.41,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,299,3.39,D
-27.02487,-58.61442,331.04,0.41,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,298.79,2.61,D
-26.88681,-61.02587,334.61,0.5,0.41,2026-02-16,1736,N,VIIRS,l,2.0NRT,305.84,7.55,D
-26.64434,-60.33125,335.5,0.46,0.39,2026-02-16,1736,N,VIIRS,n,2.0NRT,300.54,1.82,D
-26.46351,-60.31077,335.57,0.46,0.39,2026-02-16,1736,N,VIIRS,n,2.0NRT,301.66,4.01,D
-26.45988,-60.31135,346.44,0.46,0.39,2026-02-16,1736,N,VIIRS,n,2.0NRT,303.78,16.92,D
-26.40721,-60.01695,348.88,0.45,0.39,2026-02-16,1736,N,VIIRS,n,2.0NRT,299.92,7.82,D
-26.04446,-57.96279,336.55,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,303.44,10.14,D
-26.03203,-57.92487,340.11,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,304.23,6.48,D
-26.02925,-57.92939,336.1,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,303.24,6.48,D
-25.89561,-57.873,333.85,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,300.02,3.75,D
-25.79368,-57.84278,336.36,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,296.65,6.16,D
-25.78086,-57.84908,342.48,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,303.28,28.27,D
-25.94318,-59.18032,330.52,0.41,0.37,2026-02-16,1736,N,VIIRS,l,2.0NRT,305.15,6.31,D
-25.74332,-57.81572,333.49,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,302.59,4.45,D
-25.88511,-58.96661,334.65,0.41,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,301.06,3.37,D
-25.88568,-58.9707,330.1,0.41,0.37,2026-02-16,1736,N,VIIRS,l,2.0NRT,302.07,8.93,D
-25.88168,-58.96719,335,0.41,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,301.82,3.37,D
-25.81053,-59.07553,334.01,0.41,0.37,2026-02-16,1736,N,VIIRS,l,2.0NRT,308.92,9.78,D
-25.81168,-59.08375,336.12,0.41,0.37,2026-02-16,1736,N,VIIRS,l,2.0NRT,310.89,10.09,D
-25.66254,-58.16198,338.13,0.39,0.36,2026-02-16,1736,N,VIIRS,l,2.0NRT,313.07,10.07,D
-25.68734,-58.50123,333.85,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,301.74,26.38,D
-25.68791,-58.50521,345.11,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,311.12,26.38,D
-25.54922,-57.58123,339.97,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,304.12,8.59,D
-25.68395,-58.50183,344.76,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,307.52,20.02,D
-25.68452,-58.5058,342.33,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,309.14,20.02,D
-25.54588,-57.58185,346.32,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,305.27,8.59,D
-25.68056,-58.50241,341.66,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,304.66,20.02,D
-25.68113,-58.50639,349.74,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,306.42,20.02,D
-25.54255,-57.58245,345.99,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,303.07,13.18,D
-25.54773,-57.61711,349.33,0.39,0.36,2026-02-16,1736,N,VIIRS,n,2.0NRT,308.13,15.94,D
-25.67436,-58.50756,347.14,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,304.8,8.51,D
-25.67041,-58.50418,340.04,0.4,0.37,2026-02-16,1736,N,VIIRS,n,2.0NRT,304.19,3.07,D
-23.26082,-63.25262,340.92,0.4,0.44,2026-02-16,1738,N,VIIRS,n,2.0NRT,308.13,7.46,D
-23.26416,-63.25348,333.79,0.4,0.44,2026-02-16,1738,N,VIIRS,l,2.0NRT,304.09,2.28,D
-23.33765,-63.17211,345.5,0.39,0.44,2026-02-16,1738,N,VIIRS,n,2.0NRT,306.75,6,D
-23.26007,-63.25405,336.58,0.4,0.44,2026-02-16,1738,N,VIIRS,l,2.0NRT,307.68,8.32,D
-23.19424,-64.21673,331.98,0.45,0.47,2026-02-16,1738,N,VIIRS,l,2.0NRT,303.8,9.59,D
-23.2613,-63.25652,332.99,0.4,0.44,2026-02-16,1738,N,VIIRS,l,2.0NRT,307.02,4.37,D
-38.74321,-68.83541,347.31,0.56,0.52,2026-02-16,1914,N,VIIRS,n,2.0NRT,314.05,7.96,D
-38.41765,-70.91763,367,0.45,0.47,2026-02-16,1914,N,VIIRS,h,2.0NRT,357.02,73.61,D
-38.4167,-70.91347,343.9,0.45,0.47,2026-02-16,1914,N,VIIRS,n,2.0NRT,313.53,73.61,D
-38.41855,-70.9216,349.7,0.45,0.47,2026-02-16,1914,N,VIIRS,n,2.0NRT,307.8,20.16,D
-38.41337,-70.91898,367,0.45,0.47,2026-02-16,1914,N,VIIRS,h,2.0NRT,298.38,73.61,D
-38.41733,-70.9189,367,0.45,0.47,2026-02-16,1914,N,VIIRS,h,2.0NRT,339.93,55.33,D
-38.41824,-70.92297,341.23,0.45,0.47,2026-02-16,1914,N,VIIRS,n,2.0NRT,302.07,55.33,D
-38.41644,-70.9149,367,0.45,0.47,2026-02-16,1914,N,VIIRS,l,2.0NRT,336.7,131.42,D
-39.4955,-65.53104,367,0.39,0.59,2026-02-16,1914,N,VIIRS,h,2.0NRT,306.48,6.95,D
-39.49715,-65.53177,332.16,0.39,0.59,2026-02-16,1914,N,VIIRS,n,2.0NRT,304.59,48.04,D
-39.49058,-65.52968,367,0.39,0.59,2026-02-16,1914,N,VIIRS,h,2.0NRT,301.73,102.4,D
-39.49183,-65.53421,367,0.39,0.59,2026-02-16,1914,N,VIIRS,h,2.0NRT,343.11,48.04,D
-39.49307,-65.53873,352.75,0.39,0.59,2026-02-16,1914,N,VIIRS,n,2.0NRT,304.01,48.04,D
-39.4865,-65.53662,367,0.39,0.59,2026-02-16,1914,N,VIIRS,h,2.0NRT,304.1,4.49,D
-32.12016,-68.59846,338.38,0.42,0.61,2026-02-16,1917,N,VIIRS,n,2.0NRT,305.3,4.19,D
-32.90212,-68.32974,351.15,0.41,0.61,2026-02-16,1917,N,VIIRS,n,2.0NRT,300.96,9.58,D
-32.90368,-68.32716,334.56,0.41,0.61,2026-02-16,1917,N,VIIRS,n,2.0NRT,297.83,6.15,D
-26.13579,-61.03747,336.49,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,296.62,3.64,N
-23.83258,-64.19956,332.86,0.39,0.59,2026-02-17,0450,N,VIIRS,n,2.0NRT,290.2,2.63,N
-23.83801,-64.20099,341.34,0.39,0.59,2026-02-17,0450,N,VIIRS,n,2.0NRT,290.32,3.9,N
-25.12017,-58.23243,312.26,0.5,0.41,2026-02-17,0450,N,VIIRS,n,2.0NRT,296.06,2.34,N
-25.51649,-57.77171,311.2,0.47,0.4,2026-02-17,0450,N,VIIRS,n,2.0NRT,295.75,1.93,N
-25.52013,-57.77252,310.29,0.47,0.4,2026-02-17,0450,N,VIIRS,n,2.0NRT,295.68,1.91,N
-26.2148,-54.09175,311.18,0.38,0.36,2026-02-17,0450,N,VIIRS,n,2.0NRT,291.58,0.75,N
-25.69722,-58.49101,332.85,0.5,0.41,2026-02-17,0450,N,VIIRS,n,2.0NRT,295.99,2.92,N
-25.70098,-58.49187,307.22,0.5,0.41,2026-02-17,0450,N,VIIRS,n,2.0NRT,295.28,2.92,N
-26.13525,-61.04016,329.07,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,296.32,4.16,N
-26.13617,-61.03564,338.33,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,296.36,4.16,N
-26.13954,-61.04128,339.02,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,296.49,4.16,N
-26.14046,-61.03675,338.97,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,296.4,4.16,N
-26.13484,-61.04199,325.86,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,295.81,3.24,N
-26.13674,-61.03297,329.9,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,296.13,3.64,N
-26.13913,-61.04309,325.78,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,295.74,3.24,N
-26.14008,-61.03857,335.3,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,296.19,3.64,N
-26.14103,-61.03407,321.42,0.45,0.47,2026-02-17,0450,N,VIIRS,n,2.0NRT,295.63,3.64,N
-38.22678,-68.5321,299.22,0.63,0.54,2026-02-17,0453,N,VIIRS,n,2.0NRT,285.99,1.12,N
-26.68003,-61.65422,309.69,0.48,0.48,2026-02-17,0453,N,VIIRS,n,2.0NRT,293.95,2.45,N
-26.68443,-61.65537,325.52,0.48,0.48,2026-02-17,0453,N,VIIRS,n,2.0NRT,294.1,2.45,N
-27.05369,-61.3526,346.74,0.45,0.47,2026-02-17,0453,N,VIIRS,n,2.0NRT,294.37,14.46,N
-27.05462,-61.34804,305.76,0.45,0.47,2026-02-17,0453,N,VIIRS,n,2.0NRT,293.59,14.46,N
-27.05798,-61.35373,356.76,0.45,0.47,2026-02-17,0453,N,VIIRS,n,2.0NRT,297.15,14.46,N
-27.05891,-61.34917,344,0.45,0.47,2026-02-17,0453,N,VIIRS,n,2.0NRT,295.03,14.46,N
-27.05401,-61.35487,338.63,0.45,0.47,2026-02-17,0453,N,VIIRS,n,2.0NRT,294.24,10.16,N
-27.05497,-61.35031,348.78,0.45,0.47,2026-02-17,0453,N,VIIRS,n,2.0NRT,295.37,15.75,N
-27.0583,-61.35599,339.49,0.45,0.47,2026-02-17,0453,N,VIIRS,n,2.0NRT,293.88,10.16,N
-27.05927,-61.35144,356.16,0.45,0.47,2026-02-17,0453,N,VIIRS,n,2.0NRT,295.87,15.75,N
-27.06023,-61.3469,324.47,0.45,0.47,2026-02-17,0453,N,VIIRS,n,2.0NRT,293.98,15.75,N
-27.5863,-58.83507,307.93,0.49,0.4,2026-02-17,0453,N,VIIRS,n,2.0NRT,287.61,1.16,N
-27.4367,-60.83846,310.2,0.42,0.45,2026-02-17,0453,N,VIIRS,n,2.0NRT,293.17,1.26,N
-30.4236,-57.85202,312.99,0.42,0.38,2026-02-17,0453,N,VIIRS,n,2.0NRT,290.34,1.28,N
-30.71099,-58.05486,318.25,0.42,0.38,2026-02-17,0453,N,VIIRS,n,2.0NRT,291.06,1.37,N
-30.96618,-59.19134,304.85,0.46,0.39,2026-02-17,0453,N,VIIRS,n,2.0NRT,289.79,1.28,N
-32.39149,-59.0219,309.18,0.43,0.38,2026-02-17,0453,N,VIIRS,n,2.0NRT,290.07,1.08,N
-33.25448,-60.28487,315.81,0.47,0.4,2026-02-17,0453,N,VIIRS,n,2.0NRT,292.41,2.38,N
-33.25544,-60.27982,309.34,0.47,0.4,2026-02-17,0453,N,VIIRS,n,2.0NRT,292.54,1.31,N
-33.25813,-60.28582,315.94,0.47,0.4,2026-02-17,0453,N,VIIRS,n,2.0NRT,291.19,2.38,N
-33.25909,-60.28076,315.38,0.47,0.4,2026-02-17,0453,N,VIIRS,n,2.0NRT,290.46,1.31,N
-33.36743,-60.16363,328.07,0.47,0.39,2026-02-17,0453,N,VIIRS,n,2.0NRT,292.83,3.24,N
-33.36839,-60.15863,313.31,0.46,0.39,2026-02-17,0453,N,VIIRS,n,2.0NRT,291.93,1.88,N
-33.37846,-60.1456,301.8,0.46,0.39,2026-02-17,0453,N,VIIRS,n,2.0NRT,290.94,1.21,N
-38.01407,-68.59855,317.3,0.32,0.55,2026-02-17,0453,N,VIIRS,n,2.0NRT,289.15,1.07,N
-38.22866,-68.52476,296.15,0.63,0.54,2026-02-17,0453,N,VIIRS,n,2.0NRT,280.59,0.37,N
-38.28952,-68.72025,328.88,0.32,0.55,2026-02-17,0453,N,VIIRS,n,2.0NRT,282.75,0.85,N
-38.29049,-68.7165,297.32,0.32,0.55,2026-02-17,0453,N,VIIRS,n,2.0NRT,282.39,0.85,N
-38.2945,-68.72209,306.5,0.32,0.55,2026-02-17,0453,N,VIIRS,n,2.0NRT,280.13,0.85,N
-38.30729,-68.7999,297.92,0.32,0.55,2026-02-17,0453,N,VIIRS,n,2.0NRT,287.35,0.8,N
-38.69847,-68.70313,324.57,0.63,0.54,2026-02-17,0453,N,VIIRS,n,2.0NRT,282.03,2.94,N
-38.69695,-68.7011,325.96,0.63,0.54,2026-02-17,0453,N,VIIRS,n,2.0NRT,282.35,4.25,N
-37.2485,-56.99791,302.74,0.38,0.36,2026-02-17,0453,N,VIIRS,n,2.0NRT,289.77,0.44,N
-36.98186,-60.24542,308.13,0.42,0.38,2026-02-17,0453,N,VIIRS,n,2.0NRT,292.84,1.19,N
-36.99052,-60.27805,303.93,0.43,0.38,2026-02-17,0453,N,VIIRS,n,2.0NRT,292.16,1.04,N
-37.03736,-60.29823,305.48,0.43,0.38,2026-02-17,0453,N,VIIRS,n,2.0NRT,292.52,1.31,N
-37.08171,-69.47796,301.13,0.38,0.59,2026-02-17,0453,N,VIIRS,n,2.0NRT,287.67,0.68,N
-37.08694,-69.48026,302.84,0.38,0.59,2026-02-17,0453,N,VIIRS,n,2.0NRT,286.63,0.63,N
-37.08799,-69.47633,296.71,0.38,0.58,2026-02-17,0453,N,VIIRS,n,2.0NRT,285.86,0.59,N
-37.42603,-69.17189,334.47,0.36,0.57,2026-02-17,0453,N,VIIRS,n,2.0NRT,288.55,2.55,N
-37.425,-69.17584,309.47,0.36,0.57,2026-02-17,0453,N,VIIRS,n,2.0NRT,287.8,2.98,N
-37.52958,-69.09225,320.78,0.35,0.57,2026-02-17,0453,N,VIIRS,n,2.0NRT,287.44,1.07,N
-37.52857,-69.09612,298.99,0.35,0.57,2026-02-17,0453,N,VIIRS,n,2.0NRT,285.77,1.07,N
-37.71141,-69.1408,323.59,0.35,0.57,2026-02-17,0453,N,VIIRS,n,2.0NRT,287.62,1.63,N
-37.71248,-69.13678,334.78,0.35,0.57,2026-02-17,0453,N,VIIRS,n,2.0NRT,288.4,2.26,N
-37.71035,-69.14482,297,0.35,0.57,2026-02-17,0453,N,VIIRS,n,2.0NRT,286.65,1.63,N
-38.00916,-68.59645,309.68,0.32,0.55,2026-02-17,0453,N,VIIRS,n,2.0NRT,288.46,1.07,N
-34.85715,-57.89143,304.1,0.39,0.36,2026-02-17,0455,N,VIIRS,n,2.0NRT,292.99,1.71,N
-34.85643,-57.89572,328.74,0.39,0.36,2026-02-17,0455,N,VIIRS,n,2.0NRT,292.85,1.71,N
-34.75323,-58.316,307.81,0.4,0.37,2026-02-17,0455,N,VIIRS,n,2.0NRT,290.96,0.51,N
-34.85978,-57.89655,300.56,0.39,0.36,2026-02-17,0455,N,VIIRS,n,2.0NRT,290.34,0.73,N
-37.71999,-69.18916,310.91,0.48,0.65,2026-02-17,0633,N,VIIRS,n,2.0NRT,285.32,1.79,N
-37.42801,-69.17505,329.88,0.48,0.65,2026-02-17,0633,N,VIIRS,n,2.0NRT,288.54,3.12,N
-34.93644,-61.79411,330.37,0.41,0.61,2026-02-17,1713,N,VIIRS,n,2.0NRT,291.51,1.87,D
-34.5803,-58.61693,339.82,0.54,0.51,2026-02-17,1713,N,VIIRS,n,2.0NRT,302.71,2.61,D
-33.36735,-60.16012,332.69,0.32,0.55,2026-02-17,1715,N,VIIRS,n,2.0NRT,298.92,4.15,D
-33.99224,-59.04855,333.8,0.57,0.52,2026-02-17,1715,N,VIIRS,n,2.0NRT,295.75,6.17,D
-33.99277,-59.05484,336.15,0.57,0.52,2026-02-17,1715,N,VIIRS,n,2.0NRT,295.75,4.15,D
-33.98791,-59.05539,330.67,0.57,0.52,2026-02-17,1715,N,VIIRS,n,2.0NRT,295.59,4.15,D
-33.67497,-58.93113,336.17,0.55,0.51,2026-02-17,1715,N,VIIRS,n,2.0NRT,296.49,3.1,D
-33.7169,-59.69233,335.53,0.61,0.54,2026-02-17,1715,N,VIIRS,n,2.0NRT,297.16,3.54,D
-33.36167,-60.15358,334.91,0.32,0.55,2026-02-17,1715,N,VIIRS,n,2.0NRT,299.29,4.02,D
-33.36194,-60.15713,330.98,0.32,0.55,2026-02-17,1715,N,VIIRS,n,2.0NRT,298.53,3.04,D
-33.17251,-58.50906,338.29,0.52,0.5,2026-02-17,1715,N,VIIRS,n,2.0NRT,300.6,4.65,D
-32.94971,-58.66809,335.99,0.52,0.5,2026-02-17,1715,N,VIIRS,n,2.0NRT,297.77,3.5,D
-32.94457,-65.69637,335.22,0.66,0.73,2026-02-17,1715,N,VIIRS,n,2.0NRT,293.45,0.9,D
-30.05622,-57.80927,339.47,0.43,0.46,2026-02-17,1715,N,VIIRS,n,2.0NRT,294.7,5.59,D
-29.56981,-57.95431,335.01,0.44,0.46,2026-02-17,1715,N,VIIRS,n,2.0NRT,296.08,2.66,D
-29.42833,-62.97725,367,0.43,0.62,2026-02-17,1715,N,VIIRS,h,2.0NRT,296.35,20.2,D
