latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-22.26026,-63.48953,295.63,0.49,0.4,2025-11-01,0512,N,VIIRS,n,2.0NRT,282.25,1.6,N
-22.25743,-63.48403,321.82,0.49,0.4,2025-11-01,0512,N,VIIRS,n,2.0NRT,284.21,1.6,N
-22.26113,-63.48482,311.33,0.49,0.4,2025-11-01,0512,N,VIIRS,n,2.0NRT,283.26,1.6,N
-22.80914,-63.50141,303.61,0.48,0.4,2025-11-01,0512,N,VIIRS,n,2.0NRT,287.3,0.77,N
-25.02645,-65.8018,305.26,0.39,0.44,2025-11-01,0514,N,VIIRS,n,2.0NRT,277.12,2.49,N
-23.39375,-64.3381,306.56,0.52,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,280.48,0.9,N
-25.02902,-65.78867,297.98,0.39,0.44,2025-11-01,0514,N,VIIRS,n,2.0NRT,279.18,0.66,N
-25.0305,-65.80247,322.5,0.39,0.44,2025-11-01,0514,N,VIIRS,n,2.0NRT,278.44,2.17,N
-25.03185,-65.79555,327.04,0.39,0.44,2025-11-01,0514,N,VIIRS,n,2.0NRT,280.14,1.7,N
-24.09391,-64.7995,297.52,0.53,0.42,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.11,0.79,N
-25.03118,-65.79899,308.45,0.39,0.44,2025-11-01,0514,N,VIIRS,n,2.0NRT,277.72,2.17,N
-25.0325,-65.79225,303.8,0.39,0.44,2025-11-01,0514,N,VIIRS,n,2.0NRT,279.15,1.7,N
-25.25159,-64.70683,306.15,0.51,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,285.9,0.96,N
-24.09005,-64.79863,300.24,0.53,0.42,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.64,1.06,N
-25.26739,-64.643,301.53,0.5,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.42,0.92,N
-25.27674,-64.63477,306.85,0.5,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.74,1.52,N
-25.27947,-64.62005,307.63,0.5,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.99,1.46,N
-25.28504,-64.61106,330.46,0.5,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.16,2.94,N
-25.28596,-64.60612,329.68,0.5,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.04,3.18,N
-25.2805,-64.6356,311.74,0.5,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.23,1.52,N
-25.28413,-64.61598,299.62,0.5,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.89,2.94,N
-25.2897,-64.60699,309.8,0.5,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.16,1.67,N
-25.28908,-64.60896,317.99,0.5,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.27,2.85,N
-25.95308,-61.61801,309.1,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.82,1.01,N
-25.54414,-64.9111,307.95,0.51,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.81,1.9,N
-25.54604,-64.90096,296.5,0.51,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,285.76,2.97,N
-25.54982,-64.90184,327.82,0.51,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.54,2.97,N
-25.54887,-64.90691,297.84,0.51,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.69,2.97,N
-25.61971,-64.87727,342.24,0.51,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,291.08,3.23,N
-25.62349,-64.87814,296.8,0.51,0.41,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.42,3.23,N
-25.77001,-64.13255,298.96,0.47,0.4,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.64,0.61,N
-26.32751,-60.96887,321.9,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.63,1.75,N
-26.33084,-60.96953,328.36,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.89,1.36,N
-26.33417,-60.97019,300.55,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.61,1.36,N
-26.46617,-60.73687,315.79,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.22,1.29,N
-26.40894,-61.11634,329.35,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.85,2.01,N
-26.40956,-61.11247,336.57,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,291.15,2.01,N
-26.4695,-60.73753,310.29,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.2,1.37,N
-25.9349,-63.90852,307.1,0.46,0.39,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.89,0.82,N
-25.93572,-63.90397,298.16,0.46,0.39,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.35,0.82,N
-26.41227,-61.11701,315.38,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.75,2.01,N
-26.4129,-61.11313,319.37,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.33,2.01,N
-25.93849,-63.90933,299.23,0.46,0.39,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.76,0.92,N
-26.41623,-61.1138,315.51,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.84,1.71,N
-26.41685,-61.10992,306.49,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.33,0.6,N
-26.46921,-60.86895,307.5,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.65,1,N
-26.65446,-60.48938,300.88,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.59,0.65,N
-26.65506,-60.4855,300.96,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.8,0.58,N
-26.35602,-62.48806,305.83,0.41,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.15,1.05,N
-26.35672,-62.48399,302.93,0.41,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.98,0.65,N
-26.59587,-61.42855,306.97,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.53,0.96,N
-26.59651,-61.42465,316.23,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.82,1.3,N
-26.59601,-61.54034,300.53,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.46,0.6,N
-26.59936,-61.54102,307.22,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.17,0.6,N
-27.47237,-55.76667,302.36,0.55,0.43,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.07,0.85,N
-26.73184,-61.34222,323.9,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.6,1.12,N
-26.73247,-61.33832,325.31,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,291.5,4.4,N
-26.68028,-61.65868,307.22,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.69,0.91,N
-26.7331,-61.33443,312.35,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.69,4.4,N
-26.73644,-61.3351,343.3,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,293.75,4.4,N
-26.73518,-61.34289,303.11,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.33,1.12,N
-26.73763,-61.33912,323.09,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.9,3.7,N
-26.73826,-61.33523,342.81,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,292.57,3.7,N
-26.83891,-60.70683,308.87,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.04,1.02,N
-26.7416,-61.3359,307.6,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.18,3.7,N
-26.84224,-60.70749,309.92,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.72,1.02,N
-26.60223,-62.6696,310.17,0.41,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.24,1.36,N
-26.66496,-62.40424,300.27,0.4,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.11,0.53,N
-26.66836,-62.40495,299.77,0.4,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.44,0.53,N
-26.68263,-62.32017,300.99,0.4,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.49,0.4,N
-26.66852,-62.40298,302.22,0.4,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.31,0.57,N
-26.68301,-62.31829,299.84,0.4,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.31,0.86,N
-26.62334,-62.95113,300.42,0.42,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.04,0.75,N
-26.88391,-61.65776,329.4,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.36,1.89,N
-26.88456,-61.65384,300.88,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.47,1.89,N
-26.88726,-61.65845,327.82,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.62,1.89,N
-26.71939,-62.8195,300.76,0.41,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.19,0.77,N
-26.9869,-62.69133,301.74,0.41,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.01,3.5,N
-26.99032,-62.69207,347.67,0.41,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,295.36,3.5,N
-26.99372,-62.6928,304.12,0.41,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.47,0.77,N
-27.11448,-62.6408,302.11,0.4,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.35,0.57,N
-27.45762,-62.20499,313,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.04,1.06,N
-27.45633,-62.2337,329.02,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.25,2.91,N
-27.457,-62.2297,326.23,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.32,1.79,N
-26.73581,-61.33899,347.01,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,292.92,4.4,N
-25.39983,-62.92356,312.14,0.43,0.38,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.88,1.3,N
-25.40058,-62.91933,303.09,0.43,0.38,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.71,0.56,N
-25.02707,-65.7986,334.3,0.39,0.44,2025-11-01,0514,N,VIIRS,n,2.0NRT,279.39,2.49,N
-27.46032,-62.2097,311.81,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.6,1.02,N
-27.46099,-62.2057,312.5,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.7,1.06,N
-27.45712,-62.23268,339.44,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,291.08,4.13,N
-27.4578,-62.22869,312.26,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.64,2.58,N
-27.46116,-62.2087,318.77,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.87,14.34,N
-27.46049,-62.23339,327.11,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.67,4.13,N
-27.46116,-62.22939,351.09,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,291.6,2.58,N
-27.46318,-62.2174,329.66,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.91,3.15,N
-27.46386,-62.2134,367,0.39,0.37,2025-11-01,0514,N,VIIRS,h,2.0NRT,297.17,14.34,N
-27.46453,-62.2094,355.17,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,298.24,14.34,N
-27.46184,-62.2254,302.43,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.37,2.58,N
-27.4652,-62.20541,316.67,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,287,2.29,N
-27.46655,-62.21811,345.12,0.39,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,290.88,6.25,N
-27.46722,-62.21411,367,0.39,0.37,2025-11-01,0514,N,VIIRS,h,2.0NRT,292.53,7.58,N
-27.46789,-62.21011,341.42,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.89,7.58,N
-27.24677,-64.43026,298.34,0.46,0.39,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.05,0.41,N
-27.25039,-64.43109,298.31,0.46,0.39,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.6,0.54,N
-27.25124,-64.42641,298.71,0.46,0.39,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.51,0.33,N
-28.02092,-60.34756,303.35,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.14,0.56,N
-27.94913,-61.0097,321.63,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.94,2.23,N
-27.95912,-61.0117,328.65,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.22,2.29,N
-27.96245,-61.01237,298.89,0.38,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.01,0.35,N
-28.10447,-60.28067,328.37,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.35,1.91,N
-27.72781,-63.0906,299.77,0.41,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.77,0.79,N
-27.73809,-63.09285,301.02,0.41,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.79,0.93,N
-27.92151,-62.8388,308.37,0.4,0.37,2025-11-01,0514,N,VIIRS,n,2.0NRT,289.58,0.98,N
-28.14816,-63.81942,315.88,0.43,0.38,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.54,1,N
-28.14893,-63.81505,308.18,0.43,0.38,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.75,1,N
-29.36781,-62.16801,300.04,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,288.66,0.44,N
-30.23248,-58.82389,312.78,0.43,0.38,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.18,0.83,N
-30.2331,-58.81938,296.69,0.43,0.38,2025-11-01,0514,N,VIIRS,n,2.0NRT,285.93,0.83,N
-30.23601,-58.82453,314.27,0.43,0.38,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.81,1.77,N
-30.0936,-60.51548,298.77,0.39,0.36,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.34,0.53,N
-30.60175,-57.9957,296.46,0.47,0.39,2025-11-01,0514,N,VIIRS,n,2.0NRT,284.17,0.49,N
-30.7044,-58.32275,299.25,0.45,0.39,2025-11-01,0514,N,VIIRS,n,2.0NRT,284.89,0.89,N
-29.2774,-67.44696,299.81,0.4,0.44,2025-11-01,0514,N,VIIRS,n,2.0NRT,286.2,0.86,N
-25.00897,-63.98537,308.97,0.47,0.4,2025-11-01,0514,N,VIIRS,n,2.0NRT,287.76,1.33,N
-32.16283,-61.41393,299.96,0.39,0.36,2025-11-01,0516,N,VIIRS,n,2.0NRT,277.96,0.56,N
-32.7756,-60.41737,329.94,0.41,0.37,2025-11-01,0516,N,VIIRS,n,2.0NRT,287.03,2.86,N
-32.79023,-60.43821,314.83,0.4,0.37,2025-11-01,0516,N,VIIRS,n,2.0NRT,285.33,1.08,N
-33.37361,-60.14708,329.7,0.42,0.37,2025-11-01,0516,N,VIIRS,n,2.0NRT,260.4,3.19,N
-33.37708,-60.14776,332.44,0.42,0.37,2025-11-01,0516,N,VIIRS,n,2.0NRT,255.9,4.04,N
-34.85801,-57.89345,328.71,0.52,0.42,2025-11-01,0516,N,VIIRS,n,2.0NRT,285.23,3.51,N
-34.85781,-57.89505,328.02,0.52,0.42,2025-11-01,0516,N,VIIRS,n,2.0NRT,285.4,3.44,N
-35.12004,-60.52514,295.98,0.42,0.37,2025-11-01,0516,N,VIIRS,n,2.0NRT,280.13,0.84,N
-35.12067,-60.52051,306.68,0.42,0.38,2025-11-01,0516,N,VIIRS,n,2.0NRT,280.02,0.88,N
-36.98076,-60.24818,299.57,0.44,0.38,2025-11-01,0516,N,VIIRS,n,2.0NRT,284.22,0.58,N
-37.03691,-60.29531,303.89,0.44,0.38,2025-11-01,0516,N,VIIRS,n,2.0NRT,285.3,1.08,N
-37.03818,-60.29726,306.51,0.44,0.38,2025-11-01,0516,N,VIIRS,n,2.0NRT,285.84,1.07,N
-37.08399,-69.4735,295.33,0.55,0.42,2025-11-01,0516,N,VIIRS,n,2.0NRT,279.05,1.26,N
-37.4105,-69.17193,322.24,0.52,0.42,2025-11-01,0516,N,VIIRS,n,2.0NRT,280.31,2.04,N
-31.80314,-59.79366,302.02,0.41,0.37,2025-11-01,0516,N,VIIRS,n,2.0NRT,285.59,0.62,N
-37.41167,-69.16762,313.99,0.52,0.42,2025-11-01,0516,N,VIIRS,n,2.0NRT,279.52,2.05,N
-37.52806,-69.09197,318.95,0.52,0.41,2025-11-01,0516,N,VIIRS,n,2.0NRT,279.57,2.16,N
-37.52542,-69.09228,302.56,0.52,0.41,2025-11-01,0516,N,VIIRS,n,2.0NRT,278.5,1.04,N
-37.52919,-69.0935,297.73,0.52,0.41,2025-11-01,0516,N,VIIRS,n,2.0NRT,277.67,1.04,N
-37.57719,-69.13428,301.66,0.52,0.41,2025-11-01,0516,N,VIIRS,n,2.0NRT,275.43,1.07,N
-38.09473,-68.61075,316.96,0.48,0.4,2025-11-01,0518,N,VIIRS,n,2.0NRT,282.39,1.5,N
-38.09947,-68.66522,304.75,0.49,0.4,2025-11-01,0518,N,VIIRS,n,2.0NRT,281.85,0.8,N
-38.11712,-68.63541,305.24,0.48,0.4,2025-11-01,0518,N,VIIRS,n,2.0NRT,280.92,0.78,N
-38.19287,-68.98253,315.23,0.5,0.41,2025-11-01,0518,N,VIIRS,n,2.0NRT,282.63,1.26,N
-38.26388,-68.62458,300.78,0.48,0.4,2025-11-01,0518,N,VIIRS,n,2.0NRT,279.81,0.95,N
-38.1966,-68.98372,304.77,0.5,0.41,2025-11-01,0518,N,VIIRS,n,2.0NRT,282.04,1.26,N
-38.35559,-68.73708,305.11,0.48,0.4,2025-11-01,0518,N,VIIRS,n,2.0NRT,279.88,0.91,N
-39.51823,-62.87479,297.5,0.4,0.37,2025-11-01,0518,N,VIIRS,n,2.0NRT,283.52,0.38,N
-38.69845,-68.70491,303.09,0.48,0.4,2025-11-01,0518,N,VIIRS,n,2.0NRT,279.34,0.57,N
-38.74352,-68.83646,311.16,0.48,0.4,2025-11-01,0518,N,VIIRS,n,2.0NRT,278.67,0.97,N
-40.75874,-64.90744,301.63,0.38,0.36,2025-11-01,0518,N,VIIRS,n,2.0NRT,285.26,0.76,N
-46.56495,-67.97312,297.57,0.39,0.36,2025-11-01,0521,N,VIIRS,n,2.0NRT,278.16,0.4,N
-46.78699,-67.93108,297.38,0.39,0.36,2025-11-01,0521,N,VIIRS,n,2.0NRT,278.97,0.4,N
-40.95518,-63.16407,340.27,0.51,0.49,2025-11-01,1734,N,VIIRS,n,2.0NRT,302.84,12.24,D
-40.74994,-63.42846,341.41,0.52,0.5,2025-11-01,1734,N,VIIRS,n,2.0NRT,301.58,5.27,D
-39.28479,-64.22596,344.58,0.55,0.51,2025-11-01,1734,N,VIIRS,n,2.0NRT,309.99,6.19,D
-39.28607,-64.2252,342.98,0.55,0.51,2025-11-01,1734,N,VIIRS,n,2.0NRT,310.7,5.8,D
-38.31214,-68.67919,334.62,0.47,0.64,2025-11-01,1734,N,VIIRS,l,2.0NRT,309.08,1.46,D
-35.29138,-59.26531,333.21,0.44,0.38,2025-11-01,1737,N,VIIRS,n,2.0NRT,294.83,1.38,D
-34.85978,-57.89315,335.16,0.4,0.37,2025-11-01,1737,N,VIIRS,n,2.0NRT,293.08,2.67,D
-34.15022,-58.98493,339.35,0.42,0.38,2025-11-01,1737,N,VIIRS,n,2.0NRT,303.29,6.02,D
-32.38313,-58.41114,338.18,0.4,0.37,2025-11-01,1737,N,VIIRS,l,2.0NRT,309.34,2.92,D
-32.37973,-58.4118,338.39,0.4,0.37,2025-11-01,1737,N,VIIRS,l,2.0NRT,309.91,2.92,D
-31.50825,-59.26516,347.16,0.41,0.37,2025-11-01,1737,N,VIIRS,n,2.0NRT,307.19,22.8,D
-31.29863,-58.07745,338.06,0.39,0.36,2025-11-01,1737,N,VIIRS,n,2.0NRT,301.55,2.78,D
-31.00439,-57.89442,332.01,0.39,0.36,2025-11-01,1737,N,VIIRS,l,2.0NRT,303.39,3.95,D
-30.83605,-58.21994,330.71,0.39,0.36,2025-11-01,1737,N,VIIRS,n,2.0NRT,301.5,2.52,D
-30.93041,-60.42617,330.96,0.44,0.39,2025-11-01,1737,N,VIIRS,n,2.0NRT,300.86,3.52,D
-25.0493,-65.78162,336.15,0.48,0.48,2025-11-01,1739,N,VIIRS,n,2.0NRT,300.4,6.29,D
-29.58156,-62.00384,336.36,0.5,0.41,2025-11-01,1739,N,VIIRS,n,2.0NRT,304.09,4.66,D
-29.36797,-62.1056,332.91,0.5,0.41,2025-11-01,1739,N,VIIRS,l,2.0NRT,305.44,5.94,D
-28.94719,-68.29224,337.63,0.37,0.58,2025-11-01,1739,N,VIIRS,n,2.0NRT,293.53,1.18,D
-28.33856,-66.868,341.41,0.6,0.53,2025-11-01,1739,N,VIIRS,n,2.0NRT,299.74,7.72,D
-26.75881,-62.17088,334.35,0.48,0.4,2025-11-01,1739,N,VIIRS,l,2.0NRT,301.43,3.41,D
-26.56256,-66.18839,367,0.53,0.5,2025-11-01,1739,N,VIIRS,h,2.0NRT,312.22,22.56,D
-26.56314,-66.19447,342.8,0.53,0.5,2025-11-01,1739,N,VIIRS,n,2.0NRT,308.99,11.16,D
-26.56032,-66.18113,341.56,0.52,0.5,2025-11-01,1739,N,VIIRS,n,2.0NRT,304.96,7.7,D
-26.56093,-66.18703,355.27,0.53,0.5,2025-11-01,1739,N,VIIRS,n,2.0NRT,305.4,13.82,D
-26.15022,-64.41667,342.27,0.41,0.45,2025-11-01,1739,N,VIIRS,n,2.0NRT,308.48,5.71,D
-26.14839,-64.41582,342.76,0.41,0.45,2025-11-01,1739,N,VIIRS,n,2.0NRT,308.26,4.36,D
-25.88344,-65.41456,343.8,0.46,0.47,2025-11-01,1739,N,VIIRS,n,2.0NRT,299.97,8.6,D
-25.54265,-64.90941,338.35,0.43,0.46,2025-11-01,1739,N,VIIRS,n,2.0NRT,305.99,2.08,D
-25.08512,-65.73719,333.73,0.47,0.48,2025-11-01,1739,N,VIIRS,n,2.0NRT,299.79,5.16,D
-25.0498,-65.78638,349.15,0.48,0.48,2025-11-01,1739,N,VIIRS,n,2.0NRT,299.5,6.29,D
-25.05025,-65.79069,349.71,0.48,0.48,2025-11-01,1739,N,VIIRS,n,2.0NRT,298.09,7.23,D
-24.6636,-63.36702,350,0.51,0.41,2025-11-01,1739,N,VIIRS,l,2.0NRT,310.12,9.8,D
-24.21629,-65.25824,335.54,0.43,0.46,2025-11-01,1739,N,VIIRS,l,2.0NRT,306.76,3.44,D
-23.83554,-65.35799,334.68,0.43,0.46,2025-11-01,1739,N,VIIRS,n,2.0NRT,299.67,4.3,D
-23.22083,-63.86798,342.06,0.53,0.42,2025-11-01,1739,N,VIIRS,l,2.0NRT,315.94,7.18,D
-23.24491,-64.16585,349.48,0.55,0.42,2025-11-01,1739,N,VIIRS,n,2.0NRT,313.1,11.06,D
-22.25867,-64.06643,333.02,0.53,0.42,2025-11-01,1741,N,VIIRS,n,2.0NRT,302.77,4.28,D
-22.25725,-64.06393,334.55,0.53,0.42,2025-11-01,1741,N,VIIRS,n,2.0NRT,302.01,5.97,D
-22.26662,-63.45439,367,0.49,0.4,2025-11-01,1741,N,VIIRS,h,2.0NRT,301.24,18.87,D
-22.27036,-63.45384,367,0.49,0.4,2025-11-01,1741,N,VIIRS,h,2.0NRT,306.02,18.87,D
-46.44368,-68.60887,332.82,0.44,0.46,2025-11-01,1917,N,VIIRS,n,2.0NRT,299.07,29.72,D
-46.43704,-68.60046,333.32,0.44,0.46,2025-11-01,1917,N,VIIRS,n,2.0NRT,296.41,13.77,D
-46.43831,-68.6058,350.69,0.44,0.46,2025-11-01,1917,N,VIIRS,n,2.0NRT,316.82,29.72,D
-46.43955,-68.61102,349.51,0.44,0.46,2025-11-01,1917,N,VIIRS,n,2.0NRT,310.58,29.72,D
-41.17178,-71.35377,330.53,0.44,0.46,2025-11-01,1917,N,VIIRS,n,2.0NRT,291.32,2.37,D
-35.03098,-65.64342,332.15,0.61,0.71,2025-11-01,1917,N,VIIRS,n,2.0NRT,299.66,2.82,D
-47.08533,-70.50414,344.71,0.54,0.42,2025-11-01,1917,N,VIIRS,n,2.0NRT,296.4,66.57,D
-38.33342,-69.04996,367,0.34,0.56,2025-11-01,1919,N,VIIRS,h,2.0NRT,309.73,11.64,D
-37.0859,-69.47455,333.56,0.34,0.56,2025-11-01,1919,N,VIIRS,n,2.0NRT,297.65,1.42,D
-38.31907,-68.77976,352.74,0.35,0.56,2025-11-01,1919,N,VIIRS,n,2.0NRT,302.78,2.83,D
-38.21858,-68.63488,350.06,0.35,0.57,2025-11-01,1919,N,VIIRS,n,2.0NRT,301.33,3.62,D
-37.41205,-69.16702,335.47,0.35,0.57,2025-11-01,1919,N,VIIRS,n,2.0NRT,304.99,1.26,D
-22.26794,-63.45918,321.35,0.61,0.53,2025-11-02,0453,N,VIIRS,n,2.0NRT,290.09,4.05,N
-22.26919,-63.45329,312.62,0.61,0.53,2025-11-02,0453,N,VIIRS,n,2.0NRT,289.69,2.49,N
-25.95141,-61.61938,310.65,0.4,0.44,2025-11-02,0453,N,VIIRS,n,2.0NRT,290.34,1.04,N
-26.34562,-62.87633,312.86,0.47,0.47,2025-11-02,0455,N,VIIRS,n,2.0NRT,288.81,1.78,N
-27.76485,-55.91398,309.12,0.38,0.36,2025-11-02,0455,N,VIIRS,n,2.0NRT,287.63,0.68,N
-26.53146,-63.01624,330.73,0.47,0.48,2025-11-02,0455,N,VIIRS,n,2.0NRT,287.32,4.61,N
-26.26659,-64.37899,308.7,0.57,0.52,2025-11-02,0455,N,VIIRS,n,2.0NRT,287.65,1.57,N
-26.27134,-64.3803,317.51,0.57,0.52,2025-11-02,0455,N,VIIRS,n,2.0NRT,287.75,1.57,N
-27.4562,-62.20291,338.65,0.41,0.45,2025-11-02,0455,N,VIIRS,n,2.0NRT,290.83,2.61,N
-27.4545,-62.23289,336.19,0.41,0.45,2025-11-02,0455,N,VIIRS,n,2.0NRT,289.73,3.64,N
-27.45533,-62.22875,299.17,0.41,0.45,2025-11-02,0455,N,VIIRS,n,2.0NRT,287.78,1.26,N
-27.45947,-62.20808,298.35,0.41,0.45,2025-11-02,0455,N,VIIRS,n,2.0NRT,287.98,1.31,N
-27.46029,-62.20396,304.49,0.41,0.45,2025-11-02,0455,N,VIIRS,n,2.0NRT,287.98,2.61,N
-27.4586,-62.23394,308.43,0.41,0.45,2025-11-02,0455,N,VIIRS,n,2.0NRT,288.32,1.06,N
-27.45943,-62.2298,301.24,0.41,0.45,2025-11-02,0455,N,VIIRS,n,2.0NRT,288.22,1.04,N
-27.82884,-61.97627,300.44,0.39,0.44,2025-11-02,0455,N,VIIRS,n,2.0NRT,287.62,0.35,N
-27.851,-64.43063,315.85,0.54,0.5,2025-11-02,0455,N,VIIRS,n,2.0NRT,287.35,2.52,N
-27.85561,-64.43193,308.27,0.54,0.5,2025-11-02,0455,N,VIIRS,n,2.0NRT,286.5,1.69,N
