latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.3769,-60.14786,329.71,0.39,0.36,2026-01-31,0512,N,VIIRS,n,2.0NRT,293.54,2.83,N
-33.98549,-58.75539,313.16,0.42,0.37,2026-01-31,0512,N,VIIRS,n,2.0NRT,294.94,1.56,N
-33.98897,-58.75607,311.16,0.42,0.37,2026-01-31,0512,N,VIIRS,n,2.0NRT,294.18,1.56,N
-33.99245,-58.75676,311.1,0.42,0.37,2026-01-31,0512,N,VIIRS,n,2.0NRT,293.15,1.29,N
-34.05317,-58.70592,301.87,0.42,0.38,2026-01-31,0512,N,VIIRS,n,2.0NRT,291.17,0.59,N
-34.05665,-58.70661,308.49,0.42,0.38,2026-01-31,0512,N,VIIRS,n,2.0NRT,293.67,1.68,N
-34.43398,-58.96484,301.93,0.41,0.37,2026-01-31,0512,N,VIIRS,n,2.0NRT,289.55,0.53,N
-34.21014,-60.69923,300.54,0.39,0.36,2026-01-31,0512,N,VIIRS,n,2.0NRT,289.92,0.31,N
-34.5205,-59.11993,312.62,0.41,0.37,2026-01-31,0512,N,VIIRS,n,2.0NRT,291.24,1.26,N
-34.56222,-59.20276,303.32,0.41,0.37,2026-01-31,0512,N,VIIRS,n,2.0NRT,289.28,0.59,N
-36.13852,-57.31954,321.83,0.49,0.4,2026-01-31,0512,N,VIIRS,n,2.0NRT,289.54,2.93,N
-38.68365,-62.39569,305.27,0.38,0.36,2026-01-31,0514,N,VIIRS,n,2.0NRT,291.98,0.65,N
-42.23695,-71.55602,297.64,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,281.81,0.86,N
-42.23793,-71.5517,297.75,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,282.38,0.86,N
-42.24038,-71.56055,302.63,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,282.65,1.19,N
-38.78843,-62.28561,307.78,0.38,0.36,2026-01-31,0514,N,VIIRS,n,2.0NRT,295.44,1.24,N
-42.32418,-71.38898,307.06,0.41,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,276.83,0.95,N
-42.32326,-71.39299,295.07,0.41,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,273.73,0.95,N
-42.27564,-71.56111,323.25,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,281.69,2.73,N
-42.27119,-71.56102,316.83,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,283.3,2.91,N
-42.27668,-71.55791,312.47,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,279.7,1.65,N
-42.27539,-71.56361,299.78,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,281.21,1.73,N
-42.27225,-71.55779,310.66,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,282.49,1.65,N
-42.27094,-71.56365,306.92,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,282.21,1.73,N
-42.24129,-71.55656,302.07,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,282.28,0.86,N
-42.26803,-71.55676,297.96,0.42,0.45,2026-01-31,0514,N,VIIRS,n,2.0NRT,280.29,0.83,N
-46.55701,-68.10559,307.79,0.41,0.37,2026-01-31,0516,N,VIIRS,n,2.0NRT,280.29,0.63,N
-42.59389,-71.5793,296.51,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,283.54,1.73,N
-42.64971,-71.7739,297.22,0.66,0.73,2026-01-31,0656,N,VIIRS,n,2.0NRT,276.64,1.56,N
-42.65672,-71.77011,313.09,0.66,0.73,2026-01-31,0656,N,VIIRS,n,2.0NRT,274,2.12,N
-42.64768,-71.77694,295.78,0.66,0.73,2026-01-31,0656,N,VIIRS,n,2.0NRT,278.09,1.9,N
-42.65468,-71.77773,296.13,0.66,0.73,2026-01-31,0656,N,VIIRS,n,2.0NRT,276.92,1.9,N
-42.65467,-71.77211,300.9,0.66,0.73,2026-01-31,0656,N,VIIRS,n,2.0NRT,275.54,1.86,N
-42.65467,-71.76727,299.43,0.66,0.73,2026-01-31,0656,N,VIIRS,n,2.0NRT,272.59,1.86,N
-42.66801,-71.39568,307.28,0.69,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,283.95,2.98,N
-42.2689,-71.56239,315.52,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,278.94,3.84,N
-42.27592,-71.56848,307.38,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,277.04,4.42,N
-42.27596,-71.55962,311.19,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,276.88,3.65,N
-42.27305,-71.56104,321.32,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,279.06,6.6,N
-42.27304,-71.56972,308.1,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,277.97,5.99,N
-42.59762,-71.59221,323.06,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,285.03,5.2,N
-42.59766,-71.58415,298.92,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,283.97,2.61,N
-42.55876,-71.68272,309.08,0.67,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,283.43,3.61,N
-42.55875,-71.67264,307.72,0.67,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,285.44,4.13,N
-42.59389,-71.59421,314.95,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,284.55,4.04,N
-42.59389,-71.58516,307.01,0.68,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,284.68,1.73,N
-42.64968,-71.78078,299.46,0.66,0.73,2026-01-31,0656,N,VIIRS,n,2.0NRT,277.88,1.56,N
-42.55505,-71.67882,311.78,0.67,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,286.35,3.03,N
-42.56207,-71.67891,304.92,0.67,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,282.51,3.03,N
-42.56211,-71.66988,301.73,0.67,0.74,2026-01-31,0656,N,VIIRS,n,2.0NRT,284.45,3.56,N
-38.73862,-62.20419,334.11,0.51,0.5,2026-01-31,1732,N,VIIRS,l,2.0NRT,308.67,2.17,D
-38.41191,-60.26555,344.31,0.41,0.45,2026-01-31,1732,N,VIIRS,n,2.0NRT,304.71,7.98,D
-38.1204,-68.53622,340.88,0.56,0.68,2026-01-31,1732,N,VIIRS,n,2.0NRT,297.07,4.15,D
-37.71635,-69.13192,337.68,0.6,0.7,2026-01-31,1732,N,VIIRS,n,2.0NRT,294.15,5.02,D
-37.71653,-69.13934,349.27,0.6,0.7,2026-01-31,1732,N,VIIRS,n,2.0NRT,295.17,5.02,D
-37.71278,-69.26663,337.07,0.6,0.71,2026-01-31,1732,N,VIIRS,n,2.0NRT,292.98,2.35,D
-38.44327,-58.33143,333.05,0.5,0.41,2026-01-31,1732,N,VIIRS,n,2.0NRT,299.63,3.75,D
-34.9727,-58.19122,355.68,0.45,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,304.21,7.56,D
-36.91262,-60.30197,339.32,0.39,0.44,2026-01-31,1734,N,VIIRS,n,2.0NRT,305.12,2.88,D
-34.9763,-58.18726,337.53,0.45,0.39,2026-01-31,1734,N,VIIRS,l,2.0NRT,308.7,4.74,D
-34.97691,-58.19229,337.69,0.45,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,304.06,4.74,D
-34.97268,-58.18792,339.85,0.45,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,306.9,4.74,D
-34.97328,-58.19295,355.32,0.45,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,302.46,4.74,D
-34.99099,-58.3399,333.42,0.46,0.39,2026-01-31,1734,N,VIIRS,l,2.0NRT,306.65,5.72,D
-34.97334,-58.19625,348.85,0.45,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,300.89,4.39,D
-34.89063,-58.21639,334.3,0.45,0.39,2026-01-31,1734,N,VIIRS,l,2.0NRT,305.44,5.16,D
-34.83212,-58.25101,343.07,0.45,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,308.58,16.33,D
-34.61637,-58.76562,338.57,0.47,0.4,2026-01-31,1734,N,VIIRS,n,2.0NRT,307.9,3.82,D
-34.6148,-58.76878,336.76,0.47,0.4,2026-01-31,1734,N,VIIRS,l,2.0NRT,307.44,3.19,D
-34.55565,-58.81107,337.77,0.48,0.4,2026-01-31,1734,N,VIIRS,n,2.0NRT,307.67,3.45,D
-34.05472,-58.70139,333.03,0.46,0.39,2026-01-31,1734,N,VIIRS,l,2.0NRT,304.92,5.03,D
-34.05535,-58.7065,341.53,0.46,0.39,2026-01-31,1734,N,VIIRS,l,2.0NRT,312.37,5.03,D
-33.99001,-58.75444,340.35,0.47,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,312.7,9.25,D
-33.99062,-58.75955,345.85,0.47,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,316.1,9.25,D
-33.98634,-58.75508,344.82,0.47,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,314.5,10.02,D
-33.46878,-59.61364,342.93,0.5,0.41,2026-01-31,1734,N,VIIRS,n,2.0NRT,312.15,9.61,D
-33.37847,-60.14439,340.45,0.53,0.42,2026-01-31,1734,N,VIIRS,n,2.0NRT,308.94,12.15,D
-33.3795,-60.14554,337.72,0.53,0.42,2026-01-31,1734,N,VIIRS,l,2.0NRT,308.42,9.52,D
-33.3756,-60.14615,341.97,0.53,0.42,2026-01-31,1734,N,VIIRS,n,2.0NRT,308.45,9.52,D
-33.25654,-60.28438,340.19,0.54,0.42,2026-01-31,1734,N,VIIRS,n,2.0NRT,308.1,8.4,D
-33.05654,-59.91286,347.8,0.51,0.41,2026-01-31,1734,N,VIIRS,n,2.0NRT,309.75,15.87,D
-32.58643,-59.11145,348.23,0.47,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,308.08,31.63,D
-32.65377,-60.8104,340.47,0.56,0.43,2026-01-31,1734,N,VIIRS,n,2.0NRT,308.71,26.55,D
-32.65443,-60.81646,350.81,0.56,0.43,2026-01-31,1734,N,VIIRS,n,2.0NRT,312.96,26.55,D
-32.64976,-60.811,346.29,0.56,0.43,2026-01-31,1734,N,VIIRS,n,2.0NRT,304.16,38.48,D
-32.65042,-60.81706,349.45,0.56,0.43,2026-01-31,1734,N,VIIRS,n,2.0NRT,306.94,38.48,D
-32.15647,-59.07234,353.34,0.46,0.39,2026-01-31,1734,N,VIIRS,n,2.0NRT,308.54,28.86,D
-30.86432,-58.01694,338.15,0.41,0.37,2026-01-31,1734,N,VIIRS,n,2.0NRT,304.48,7.48,D
-30.73742,-59.56556,330.79,0.47,0.4,2026-01-31,1734,N,VIIRS,l,2.0NRT,302.45,2.18,D
-30.20995,-62.92968,347.46,0.45,0.47,2026-01-31,1734,N,VIIRS,n,2.0NRT,303.29,7.13,D
-30.20508,-62.92545,341.29,0.45,0.47,2026-01-31,1734,N,VIIRS,n,2.0NRT,302.61,7.13,D
-30.20557,-62.93026,331.42,0.45,0.47,2026-01-31,1734,N,VIIRS,l,2.0NRT,303.25,7.13,D
-29.37519,-57.15076,337.58,0.39,0.36,2026-01-31,1734,N,VIIRS,n,2.0NRT,304.72,4.66,D
-29.37183,-57.1514,334.57,0.39,0.36,2026-01-31,1734,N,VIIRS,n,2.0NRT,300.49,3.48,D
-29.37242,-57.15544,337.16,0.39,0.36,2026-01-31,1734,N,VIIRS,n,2.0NRT,304.44,2.9,D
-29.28525,-57.78654,346.55,0.4,0.37,2026-01-31,1734,N,VIIRS,n,2.0NRT,310.33,5.48,D
-29.09693,-56.58996,330.93,0.38,0.36,2026-01-31,1734,N,VIIRS,l,2.0NRT,305.01,1.98,D
-30.03381,-65.05316,334.48,0.6,0.53,2026-01-31,1734,N,VIIRS,n,2.0NRT,300.35,2.62,D
-24.5687,-63.73852,352.42,0.43,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,299.01,8.3,D
-24.42926,-62.85738,331.81,0.39,0.44,2026-01-31,1736,N,VIIRS,l,2.0NRT,304.63,8.17,D
-24.42971,-62.86124,332.08,0.39,0.44,2026-01-31,1736,N,VIIRS,l,2.0NRT,304.82,6.29,D
-23.58885,-61.79456,330.7,0.5,0.41,2026-01-31,1736,N,VIIRS,n,2.0NRT,297.1,1.03,D
-25.18784,-63.18069,333.48,0.41,0.45,2026-01-31,1736,N,VIIRS,l,2.0NRT,306.08,5.74,D
-24.66976,-64.96397,341.44,0.52,0.5,2026-01-31,1736,N,VIIRS,n,2.0NRT,293.55,5.83,D
-26.21834,-58.16251,335.81,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,306.98,2.11,D
-26.26507,-58.26812,331.12,0.39,0.37,2026-01-31,1736,N,VIIRS,l,2.0NRT,306.1,3.98,D
-26.30881,-58.18719,341.26,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,306.08,4.24,D
-26.34069,-58.33634,346.44,0.4,0.37,2026-01-31,1736,N,VIIRS,n,2.0NRT,306.29,5.42,D
-26.40759,-58.21886,344.59,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,303.95,7.63,D
-26.50221,-58.63836,345.15,0.4,0.37,2026-01-31,1736,N,VIIRS,n,2.0NRT,298.72,6.69,D
-26.50562,-58.63777,342.35,0.4,0.37,2026-01-31,1736,N,VIIRS,n,2.0NRT,299.44,6.69,D
-29.59006,-62.76537,340.12,0.44,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,310.28,37.73,D
-29.59055,-62.76998,340.56,0.44,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,298.57,37.73,D
-29.58527,-62.76134,335.97,0.44,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,298.78,11.71,D
-29.58575,-62.76594,350.83,0.44,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,301.39,37.73,D
-29.58624,-62.77055,352.18,0.44,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,305.36,37.73,D
-29.58096,-62.76192,341.41,0.44,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,300.47,13.4,D
-26.50846,-58.63311,345.01,0.4,0.37,2026-01-31,1736,N,VIIRS,n,2.0NRT,299.46,9.11,D
-29.58145,-62.76651,354.47,0.44,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,309.13,28.26,D
-29.58193,-62.77113,350.6,0.44,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,308.58,28.26,D
-29.58241,-62.77572,331.64,0.44,0.46,2026-01-31,1736,N,VIIRS,l,2.0NRT,301.69,8.35,D
-29.57762,-62.77171,331.48,0.44,0.46,2026-01-31,1736,N,VIIRS,l,2.0NRT,305.01,28.26,D
-29.23622,-61.02426,340.01,0.53,0.42,2026-01-31,1736,N,VIIRS,n,2.0NRT,301.98,3.97,D
-27.94524,-56.02139,333.58,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,308.31,3.55,D
-28.25835,-58.14708,342.26,0.4,0.37,2026-01-31,1736,N,VIIRS,n,2.0NRT,305.82,4.41,D
-28.31655,-60.89578,336.51,0.51,0.41,2026-01-31,1736,N,VIIRS,l,2.0NRT,308.9,5.07,D
-28.31274,-60.89636,339.15,0.51,0.41,2026-01-31,1736,N,VIIRS,n,2.0NRT,304.04,5.07,D
-28.10959,-60.84031,337.07,0.5,0.41,2026-01-31,1736,N,VIIRS,n,2.0NRT,301.32,5.4,D
-28.11112,-60.84245,339.62,0.5,0.41,2026-01-31,1736,N,VIIRS,n,2.0NRT,301.06,2.94,D
-26.62343,-54.01574,346.17,0.44,0.38,2026-01-31,1736,N,VIIRS,n,2.0NRT,310.85,18.92,D
-29.82598,-63.4342,351.37,0.48,0.48,2026-01-31,1736,N,VIIRS,n,2.0NRT,296.47,11.47,D
-28.95437,-56.94431,345.07,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,304.45,5.27,D
-29.69517,-62.8813,349.58,0.45,0.47,2026-01-31,1736,N,VIIRS,n,2.0NRT,300.9,9.84,D
-29.58957,-62.76077,348.2,0.44,0.46,2026-01-31,1736,N,VIIRS,n,2.0NRT,301.68,11.71,D
-26.21497,-58.16311,345.17,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,309.74,18.42,D
-26.1499,-58.21518,339.86,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,308.43,34.21,D
-26.12362,-58.23098,337.54,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,308.57,4.5,D
-26.08699,-58.00346,332.13,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,304.59,1.48,D
-26.11236,-58.22486,341.76,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,313.23,20.54,D
-26.21439,-58.15916,339.31,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,305.13,4.07,D
-26.33387,-60.95995,349,0.49,0.4,2026-01-31,1736,N,VIIRS,l,2.0NRT,316.78,20.65,D
-25.9026,-57.88053,332.8,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,305.49,2.16,D
-26.03966,-59.88964,334.77,0.44,0.38,2026-01-31,1736,N,VIIRS,n,2.0NRT,304.97,3.93,D
-25.50203,-58.79799,332.22,0.4,0.37,2026-01-31,1736,N,VIIRS,n,2.0NRT,305.45,2.85,D
-25.39177,-58.15024,350.87,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,309.35,10.49,D
-25.38841,-58.15084,355.53,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,307.13,9.52,D
-25.38619,-58.1592,330.01,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,302.78,3.45,D
-25.27975,-57.74984,336.11,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,307.35,2.9,D
-25.16547,-57.82501,367,0.39,0.36,2026-01-31,1736,N,VIIRS,h,2.0NRT,312.46,9.5,D
-25.16604,-57.82885,349.23,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,314.23,7.7,D
-25.1627,-57.82946,342.34,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,309.44,7.7,D
-25.21201,-58.2571,332.84,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,307.02,2.23,D
-25.19446,-58.16057,340.56,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,307.72,7.26,D
-25.19111,-58.16117,345.53,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,306.25,7.26,D
-25.18832,-58.16565,345.96,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,306.81,5.97,D
-25.18889,-58.16953,349.69,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,306.53,5.97,D
-25.0467,-58.25026,348.91,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,309.12,15.31,D
-25.04727,-58.25414,356.34,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,311.33,24.83,D
-25.04784,-58.25803,356.73,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,313.85,24.83,D
-25.04842,-58.26191,355.76,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,316.7,18.58,D
-25.04899,-58.26579,335.75,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,309.26,18.58,D
-25.04278,-58.24697,355.23,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,306.03,15.31,D
-25.04335,-58.25086,351.12,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,306.97,15.31,D
-25.03664,-58.25203,345.16,0.39,0.36,2026-01-31,1736,N,VIIRS,n,2.0NRT,303.12,48.16,D
-25.03328,-58.25263,333.18,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,303.9,5.45,D
-25.03385,-58.25651,333.4,0.39,0.36,2026-01-31,1736,N,VIIRS,l,2.0NRT,304.9,3.24,D
-25.04551,-60.23992,367,0.44,0.38,2026-01-31,1736,N,VIIRS,h,2.0NRT,311.72,18.66,D
-25.26295,-63.17049,332.24,0.41,0.45,2026-01-31,1736,N,VIIRS,l,2.0NRT,304.16,4.75,D
-25.20824,-63.17371,330.74,0.41,0.45,2026-01-31,1736,N,VIIRS,l,2.0NRT,304.47,9.09,D
-25.2036,-63.17015,334.01,0.41,0.45,2026-01-31,1736,N,VIIRS,l,2.0NRT,305.26,7.86,D
